ds,y
2020-01-11 04:10:00,0.535226385
2020-01-11 05:10:00,0.536313941
2020-01-11 06:10:00,0.571663722
2020-01-11 07:10:00,0.598069648
2020-01-11 08:10:00,0.647208066
2020-01-11 09:10:00,0.590888424
2020-01-11 10:10:00,0.668729999
2020-01-11 11:10:00,0.697036029
2020-01-11 12:10:00,0.701982909
2020-01-11 13:10:00,0.660583945
2020-01-11 14:10:00,0.658833014
2020-01-11 15:10:00,0.689124619
2020-01-11 16:10:00,0.654115188
2020-01-11 17:10:00,0.697036029
2020-01-11 18:10:00,0.859756358
2020-01-11 19:10:00,0.894661401
2020-01-11 20:10:00,0.948003509
2020-01-11 21:10:00,0.972641094
2020-01-11 22:10:00,0.897876649
2020-01-11 23:10:00,0.909331268
2020-01-12 00:10:00,0.87125022
2020-01-12 01:10:00,0.824283259
2020-01-12 02:10:00,0.834533093
2020-01-12 03:10:00,0.875369559
2020-01-12 04:10:00,0.814332707
2020-01-12 05:10:00,0.845642709
2020-01-12 06:10:00,0.942933143
2020-01-12 07:10:00,0.945857186
2020-01-12 08:10:00,1.163881493
2020-01-12 09:10:00,1.207767853
2020-01-12 10:10:00,1.050861418
2020-01-12 11:10:00,0.976641569
2020-01-12 12:10:00,0.950751328
2020-01-12 13:10:00,0.899482922
2020-01-12 14:10:00,0.925767159
2020-01-12 15:10:00,0.746571573
2020-01-12 16:10:00,0.847121396
2020-01-12 17:10:00,0.806972141
2020-01-12 18:10:00,1.032962638
2020-01-12 19:10:00,0.945616155
2020-01-12 20:10:00,1.114549977
2020-01-12 21:10:00,1.001325842
2020-01-12 22:10:00,0.994148426
2020-01-12 23:10:00,0.893126367
2020-01-13 00:10:00,0.903252469
2020-01-13 01:10:00,0.909981632
2020-01-13 02:10:00,0.886422645
2020-01-13 03:10:00,0.796107133
2020-01-13 04:10:00,0.856799259
2020-01-13 05:10:00,0.864308107
2020-01-13 06:10:00,0.956462662
2020-01-13 07:10:00,0.93579916
2020-01-13 08:10:00,0.866872223
2020-01-13 09:10:00,0.862570794
2020-01-13 10:10:00,0.817018068
2020-01-13 11:10:00,0.795678655
2020-01-13 12:10:00,0.789030603
2020-01-13 13:10:00,0.695210465
2020-01-13 14:10:00,0.706633533
2020-01-13 15:10:00,0.725396225
2020-01-13 16:10:00,0.813241213
2020-01-13 17:10:00,0.864355594
2020-01-13 18:10:00,0.984977051
2020-01-13 19:10:00,0.968643321
2020-01-13 20:10:00,0.881450815
2020-01-13 21:10:00,0.767801103
2020-01-13 22:10:00,0.793167123
2020-01-13 23:10:00,0.681357054
2020-01-14 00:10:00,0.635104342
2020-01-14 01:10:00,0.610117087
2020-01-14 02:10:00,0.555505864
2020-01-14 03:10:00,0.538348739
2020-01-14 04:10:00,0.561463748
2020-01-14 05:10:00,0.629347132
2020-01-14 06:10:00,0.685335911
2020-01-14 07:10:00,0.61406725
2020-01-14 08:10:00,0.606193056
2020-01-14 09:10:00,0.643174151
2020-01-14 10:10:00,0.702715459
2020-01-14 11:10:00,0.653558019
2020-01-14 12:10:00,0.644121447
2020-01-14 13:10:00,0.632790913
2020-01-14 14:10:00,0.688195486
2020-01-14 15:10:00,0.675336136
2020-01-14 16:10:00,0.753648088
2020-01-14 17:10:00,0.811528972
2020-01-14 18:10:00,0.869133512
2020-01-14 19:10:00,0.823384956
2020-01-14 20:10:00,0.760724588
2020-01-14 21:10:00,0.715146207
2020-01-14 22:10:00,0.709701728
2020-01-14 23:10:00,0.659784424
2020-01-15 00:10:00,0.60857952
2020-01-15 01:10:00,0.576735386
2020-01-15 02:10:00,0.555221552
2020-01-15 03:10:00,0.53339521
2020-01-15 04:10:00,0.565940044
2020-01-15 05:10:00,0.626314634
2020-01-15 06:10:00,0.702004327
2020-01-15 07:10:00,0.668729983
2020-01-15 08:10:00,0.633347454
2020-01-15 09:10:00,0.609291428
2020-01-15 10:10:00,0.684191295
2020-01-15 11:10:00,0.63365957
2020-01-15 12:10:00,0.626270938
2020-01-15 13:10:00,0.626270938
2020-01-15 14:10:00,0.626270938
2020-01-15 15:10:00,0.805677631
2020-01-15 16:10:00,0.81154084
2020-01-15 17:10:00,0.835278862
2020-01-15 18:10:00,0.930560798
2020-01-15 19:10:00,0.962376091
2020-01-15 20:10:00,0.862226605
2020-01-15 21:10:00,0.826092825
2020-01-15 22:10:00,0.77293864
2020-01-15 23:10:00,0.774877603
2020-01-16 00:10:00,0.711045736
2020-01-16 01:10:00,0.714508924
2020-01-16 02:10:00,0.671994915
2020-01-16 03:10:00,0.702214037
2020-01-16 04:10:00,0.697267387
2020-01-16 05:10:00,0.718265574
2020-01-16 06:10:00,0.797617249
2020-01-16 07:10:00,0.80338189
2020-01-16 08:10:00,0.798054924
2020-01-16 09:10:00,0.81794998
2020-01-16 10:10:00,0.866872223
2020-01-16 11:10:00,0.838300321
2020-01-16 12:10:00,0.694421492
2020-01-16 13:10:00,0.682890399
2020-01-16 14:10:00,0.708693049
2020-01-16 15:10:00,0.732418574
2020-01-16 16:10:00,0.75277957
2020-01-16 17:10:00,0.831248463
2020-01-16 18:10:00,0.957392394
2020-01-16 19:10:00,0.951691254
2020-01-16 20:10:00,0.973019843
2020-01-16 21:10:00,0.797561808
2020-01-16 22:10:00,0.869198748
2020-01-16 23:10:00,0.756899969
2020-01-17 00:10:00,0.731126628
2020-01-17 01:10:00,0.732418558
2020-01-17 02:10:00,0.747611488
2020-01-17 03:10:00,0.75187511
2020-01-17 04:10:00,0.822791307
2020-01-17 05:10:00,0.888546814
2020-01-17 06:10:00,0.973019828
2020-01-17 07:10:00,0.941587414
2020-01-17 08:10:00,0.887650214
2020-01-17 09:10:00,0.790670822
2020-01-17 10:10:00,0.796107149
2020-01-17 11:10:00,0.893379036
2020-01-17 12:10:00,0.867007332
2020-01-17 13:10:00,0.888173223
2020-01-17 14:10:00,0.779537685
2020-01-17 15:10:00,0.685497028
2020-01-17 16:10:00,0.710755636
2020-01-17 17:10:00,0.688809908
2020-01-17 18:10:00,0.858255853
2020-01-17 19:10:00,0.987172858
2020-01-17 20:10:00,0.887951138
2020-01-17 21:10:00,0.899597258
2020-01-17 22:10:00,0.829072523
2020-01-17 23:10:00,0.794530369
2020-01-18 00:10:00,0.726359979
2020-01-18 01:10:00,0.725342074
2020-01-18 02:10:00,0.617165491
2020-01-18 03:10:00,0.614019255
2020-01-18 04:10:00,0.664867227
2020-01-18 05:10:00,0.621346205
2020-01-18 06:10:00,0.690234582
2020-01-18 07:10:00,0.668079635
2020-01-18 08:10:00,0.736735848
2020-01-18 09:10:00,0.753648096
2020-01-18 10:10:00,0.743578825
2020-01-18 11:10:00,0.701480182
2020-01-18 12:10:00,0.738437802
2020-01-18 13:10:00,0.684430177
2020-01-18 14:10:00,0.711189059
2020-01-18 15:10:00,0.704112559
2020-01-18 16:10:00,0.721851665
2020-01-18 17:10:00,0.718304802
2020-01-18 18:10:00,0.839382848
2020-01-18 19:10:00,0.798532456
2020-01-18 20:10:00,0.814799998
2020-01-18 21:10:00,0.751738128
2020-01-18 22:10:00,0.741559012
2020-01-18 23:10:00,0.740702285
2020-01-19 00:10:00,0.785808139
2020-01-19 01:10:00,0.698222221
2020-01-19 02:10:00,0.766506793
2020-01-19 03:10:00,0.866872223
2020-01-19 04:10:00,0.922698196
2020-01-19 05:10:00,0.912145566
2020-01-19 06:10:00,1.083165205
2020-01-19 07:10:00,1.193779763
2020-01-19 08:10:00,1.271167249
2020-01-19 09:10:00,1.23690738
2020-01-19 10:10:00,1.135779492
2020-01-19 11:10:00,0.999984567
2020-01-19 12:10:00,0.916961099
2020-01-19 13:10:00,0.946781513
2020-01-19 14:10:00,0.897866915
2020-01-19 15:10:00,0.994249358
2020-01-19 16:10:00,0.88331252
2020-01-19 17:10:00,0.914080813
2020-01-19 18:10:00,1.102304451
2020-01-19 19:10:00,1.185574599
2020-01-19 20:10:00,1.326845248
2020-01-19 21:10:00,1.128948092
2020-01-19 22:10:00,1.132662551
2020-01-19 23:10:00,1.223151754
2020-01-20 00:10:00,1.147650246
2020-01-20 01:10:00,1.160016126
2020-01-20 02:10:00,1.149932492
2020-01-20 03:10:00,1.138252886
2020-01-20 04:10:00,1.186472027
2020-01-20 05:10:00,1.196523082
2020-01-20 06:10:00,1.262480101
2020-01-20 07:10:00,1.376380808
2020-01-20 08:10:00,1.341448174
2020-01-20 09:10:00,1.390817259
2020-01-20 10:10:00,1.404686838
2020-01-20 11:10:00,1.263310221
2020-01-20 12:10:00,1.094720802
2020-01-20 13:10:00,1.133500378
2020-01-20 14:10:00,0.973103442
2020-01-20 15:10:00,0.925842298
2020-01-20 16:10:00,0.965943328
2020-01-20 17:10:00,1.135694082
2020-01-20 18:10:00,1.379448972
2020-01-20 19:10:00,1.385354325
2020-01-20 20:10:00,1.548660181
2020-01-20 21:10:00,1.47782984
2020-01-20 22:10:00,1.461298897
2020-01-20 23:10:00,1.213567207
2020-01-21 00:10:00,1.243126002
2020-01-21 01:10:00,1.290254263
2020-01-21 02:10:00,1.263156657
2020-01-21 03:10:00,1.28422243
2020-01-21 04:10:00,1.290936193
2020-01-21 05:10:00,1.377266998
2020-01-21 06:10:00,1.452547818
2020-01-21 07:10:00,1.578426552
2020-01-21 08:10:00,1.386418858
2020-01-21 09:10:00,1.451815498
2020-01-21 10:10:00,1.263704369
2020-01-21 11:10:00,1.272854511
2020-01-21 12:10:00,1.249003642
2020-01-21 13:10:00,1.11166312
2020-01-21 14:10:00,1.068946739
2020-01-21 15:10:00,0.964984993
2020-01-21 16:10:00,1.034781646
2020-01-21 17:10:00,1.247721845
2020-01-21 18:10:00,1.432992867
2020-01-21 19:10:00,1.557473196
2020-01-21 20:10:00,1.530357227
2020-01-21 21:10:00,1.475451928
2020-01-21 22:10:00,1.36336659
2020-01-21 23:10:00,1.440983316
2020-01-22 00:10:00,1.263156688
2020-01-22 01:10:00,1.35693376
2020-01-22 02:10:00,1.306860007
2020-01-22 03:10:00,1.256449526
2020-01-22 04:10:00,1.340998247
2020-01-22 05:10:00,1.37246628
2020-01-22 06:10:00,1.505561136
2020-01-22 07:10:00,1.499969204
2020-01-22 08:10:00,1.291462687
2020-01-22 09:10:00,1.308294676
2020-01-22 10:10:00,1.289670164
2020-01-22 11:10:00,1.361546108
2020-01-22 12:10:00,1.180758236
2020-01-22 13:10:00,1.015478888
2020-01-22 14:10:00,1.056296547
2020-01-22 15:10:00,1.054229461
2020-01-22 16:10:00,1.184729341
2020-01-22 17:10:00,1.282311963
2020-01-22 18:10:00,1.400686731
2020-01-22 19:10:00,1.406284405
2020-01-22 20:10:00,1.312692233
2020-01-22 21:10:00,1.258915105
2020-01-22 22:10:00,1.21688001
2020-01-22 23:10:00,1.16920528
2020-01-23 00:10:00,1.072090932
2020-01-23 01:10:00,1.060571769
2020-01-23 02:10:00,1.03677393
2020-01-23 03:10:00,1.00002883
2020-01-23 04:10:00,1.114549977
2020-01-23 05:10:00,1.047019741
2020-01-23 06:10:00,1.288935035
2020-01-23 07:10:00,1.297988097
2020-01-23 08:10:00,1.298720463
2020-01-23 09:10:00,1.157071756
2020-01-23 10:10:00,1.157009007
2020-01-23 11:10:00,1.084647301
2020-01-23 12:10:00,0.986633682
2020-01-23 13:10:00,0.975905503
2020-01-23 14:10:00,0.971627088
2020-01-23 15:10:00,0.99398585
2020-01-23 16:10:00,1.071010631
2020-01-23 17:10:00,1.182842088
2020-01-23 18:10:00,1.184913426
2020-01-23 19:10:00,1.171162037
2020-01-23 20:10:00,1.153521223
2020-01-23 21:10:00,1.127445929
2020-01-23 22:10:00,1.048116501
2020-01-23 23:10:00,0.987172858
2020-01-24 00:10:00,0.939393373
2020-01-24 01:10:00,0.991263733
2020-01-24 02:10:00,1.035319578
2020-01-24 03:10:00,1.053449746
2020-01-24 04:10:00,0.974100574
2020-01-24 05:10:00,1.087843726
2020-01-24 06:10:00,1.162369105
2020-01-24 07:10:00,1.234850627
2020-01-24 08:10:00,1.065475445
2020-01-24 09:10:00,1.100390222
2020-01-24 10:10:00,0.987172873
2020-01-24 11:10:00,0.959924407
2020-01-24 12:10:00,0.904911112
2020-01-24 13:10:00,0.840661375
2020-01-24 14:10:00,0.767801103
2020-01-24 15:10:00,0.684568018
2020-01-24 16:10:00,0.776771535
2020-01-24 17:10:00,0.806186807
2020-01-24 18:10:00,1.139200443
2020-01-24 19:10:00,1.108653068
2020-01-24 20:10:00,1.163682821
2020-01-24 21:10:00,1.197258948
2020-01-24 22:10:00,1.298770177
2020-01-24 23:10:00,1.169714072
2020-01-25 00:10:00,1.119211963
2020-01-25 01:10:00,1.199363081
2020-01-25 02:10:00,1.155322682
2020-01-25 03:10:00,1.176693831
2020-01-25 04:10:00,1.191119949
2020-01-25 05:10:00,1.206553472
2020-01-25 06:10:00,1.228798789
2020-01-25 07:10:00,1.335844819
2020-01-25 08:10:00,1.354124974
2020-01-25 09:10:00,1.246684441
2020-01-25 10:10:00,1.192391598
2020-01-25 11:10:00,0.942288076
2020-01-25 12:10:00,1.000001732
2020-01-25 13:10:00,0.900170149
2020-01-25 14:10:00,0.873948723
2020-01-25 15:10:00,0.809116914
2020-01-25 16:10:00,0.818293079
2020-01-25 17:10:00,0.883009585
2020-01-25 18:10:00,1.01792285
2020-01-25 19:10:00,1.080447894
2020-01-25 20:10:00,1.210077029
2020-01-25 21:10:00,1.109293069
2020-01-25 22:10:00,1.062207811
2020-01-25 23:10:00,1.008402358
2020-01-26 00:10:00,0.937301139
2020-01-26 01:10:00,0.956354467
2020-01-26 02:10:00,0.919183621
2020-01-26 03:10:00,0.877746305
2020-01-26 04:10:00,0.910399287
2020-01-26 05:10:00,0.973019843
2020-01-26 06:10:00,1.006490908
2020-01-26 07:10:00,0.980998331
2020-01-26 08:10:00,1.065864527
2020-01-26 09:10:00,1.092684178
2020-01-26 10:10:00,1.142856007
2020-01-26 11:10:00,1.06318107
2020-01-26 12:10:00,1.029684795
2020-01-26 13:10:00,1.061285879
2020-01-26 14:10:00,0.983728309
2020-01-26 15:10:00,0.977544432
2020-01-26 16:10:00,1.039616816
2020-01-26 17:10:00,1.01892964
2020-01-26 18:10:00,1.069497092
2020-01-26 19:10:00,1.268080017
2020-01-26 20:10:00,1.134113648
2020-01-26 21:10:00,1.020845726
2020-01-26 22:10:00,0.957647841
2020-01-26 23:10:00,0.852394579
2020-01-27 00:10:00,0.888101738
2020-01-27 01:10:00,0.824348526
2020-01-27 02:10:00,0.788083307
2020-01-27 03:10:00,0.86003634
2020-01-27 04:10:00,0.850303435
2020-01-27 05:10:00,0.824413178
2020-01-27 06:10:00,0.960489406
2020-01-27 07:10:00,1.022439916
2020-01-27 08:10:00,0.860193296
2020-01-27 09:10:00,0.882157817
2020-01-27 10:10:00,0.97650755
2020-01-27 11:10:00,0.921199289
2020-01-27 12:10:00,0.923484283
2020-01-27 13:10:00,0.823800261
2020-01-27 14:10:00,0.771522671
2020-01-27 15:10:00,0.697036044
2020-01-27 16:10:00,0.738551769
2020-01-27 17:10:00,0.81719916
2020-01-27 18:10:00,1.003087106
2020-01-27 19:10:00,1.036708418
2020-01-27 20:10:00,1.07432259
2020-01-27 21:10:00,1.041736072
2020-01-27 22:10:00,1.042568541
2020-01-27 23:10:00,0.926467329
2020-01-28 00:10:00,1.017196963
2020-01-28 01:10:00,0.977630886
2020-01-28 02:10:00,1.015478888
2020-01-28 03:10:00,0.934734228
2020-01-28 04:10:00,1.080407254
2020-01-28 05:10:00,1.040801842
2020-01-28 06:10:00,1.107473493
2020-01-28 07:10:00,1.172463011
2020-01-28 08:10:00,1.198746172
2020-01-28 09:10:00,1.041584351
2020-01-28 10:10:00,0.980888602
2020-01-28 11:10:00,0.906256809
2020-01-28 12:10:00,0.924111863
2020-01-28 13:10:00,0.923484298
2020-01-28 14:10:00,0.822188507
2020-01-28 15:10:00,0.819244751
2020-01-28 16:10:00,0.827417089
2020-01-28 17:10:00,1.000066
2020-01-28 18:10:00,1.069772437
2020-01-28 19:10:00,1.062927419
2020-01-28 20:10:00,1.122470691
2020-01-28 21:10:00,1.003460052
2020-01-28 22:10:00,0.930890939
2020-01-28 23:10:00,0.844623421
2020-01-29 00:10:00,0.852719208
2020-01-29 01:10:00,0.798979988
2020-01-29 02:10:00,0.764247853
2020-01-29 03:10:00,0.85662589
2020-01-29 04:10:00,0.845642678
2020-01-29 05:10:00,0.900284915
2020-01-29 06:10:00,1.014290039
2020-01-29 07:10:00,1.126236093
2020-01-29 08:10:00,0.937637267
2020-01-29 09:10:00,0.970451658
2020-01-29 10:10:00,0.958559686
2020-01-29 11:10:00,0.863838343
2020-01-29 12:10:00,0.952929985
2020-01-29 13:10:00,0.938513631
2020-01-29 14:10:00,0.967885177
2020-01-29 15:10:00,0.893185017
2020-01-29 16:10:00,0.932535503
2020-01-29 17:10:00,1.048814721
2020-01-29 18:10:00,1.191411323
2020-01-29 19:10:00,1.125517407
2020-01-29 20:10:00,1.217521561
2020-01-29 21:10:00,1.199049015
2020-01-29 22:10:00,1.11859381
2020-01-29 23:10:00,1.057387841
2020-01-30 00:10:00,1.02888942
2020-01-30 01:10:00,0.996699507
2020-01-30 02:10:00,0.96161047
2020-01-30 03:10:00,0.982622076
2020-01-30 04:10:00,0.895944243
2020-01-30 05:10:00,0.986126687
2020-01-30 06:10:00,1.081445855
2020-01-30 07:10:00,1.106079878
2020-01-30 08:10:00,1.100396962
2020-01-30 09:10:00,1.111978184
2020-01-30 10:10:00,1.079546182
2020-01-30 11:10:00,1.020743243
2020-01-30 12:10:00,0.937135784
2020-01-30 13:10:00,0.904408999
2020-01-30 14:10:00,0.840856469
2020-01-30 15:10:00,0.76332325
2020-01-30 16:10:00,0.76882036
2020-01-30 17:10:00,0.866149883
2020-01-30 18:10:00,0.993520032
2020-01-30 19:10:00,1.098157936
2020-01-30 20:10:00,1.102249348
2020-01-30 21:10:00,1.083284976
2020-01-30 22:10:00,0.967096588
2020-01-30 23:10:00,0.994299609
2020-01-31 00:10:00,0.964227433
2020-01-31 01:10:00,0.855652479
2020-01-31 02:10:00,0.924585511
2020-01-31 03:10:00,0.892707669
2020-01-31 04:10:00,0.964554795
2020-01-31 05:10:00,1.037740771
2020-01-31 06:10:00,1.035064622
2020-01-31 07:10:00,1.008307597
2020-01-31 08:10:00,0.964541115
2020-01-31 09:10:00,0.909226144
2020-01-31 10:10:00,0.93202969
2020-01-31 11:10:00,0.919802864
2020-01-31 12:10:00,0.891856515
2020-01-31 13:10:00,0.955241372
2020-01-31 14:10:00,0.927752381
2020-01-31 15:10:00,0.926508015
2020-01-31 16:10:00,1.004356329
2020-01-31 17:10:00,1.007322809
2020-01-31 18:10:00,1.111551701
2020-01-31 19:10:00,1.066698025
2020-01-31 20:10:00,1.209245588
2020-01-31 21:10:00,1.114195041
2020-01-31 22:10:00,1.022635302
2020-01-31 23:10:00,0.976342426
2020-02-01 00:10:00,1.021732469
2020-02-01 01:10:00,0.962847728
2020-02-01 02:10:00,0.972853107
2020-02-01 03:10:00,0.919344278
2020-02-01 04:10:00,1.037361914
2020-02-01 05:10:00,0.939196314
2020-02-01 06:10:00,0.999808081
2020-02-01 07:10:00,1.089700011
2020-02-01 08:10:00,1.070005239
2020-02-01 09:10:00,1.145647122
2020-02-01 10:10:00,0.998330453
2020-02-01 11:10:00,1.021091363
2020-02-01 12:10:00,0.929644485
2020-02-01 13:10:00,0.888951203
2020-02-01 14:10:00,0.814756718
2020-02-01 15:10:00,0.749007859
2020-02-01 16:10:00,0.765447649
2020-02-01 17:10:00,0.8248322
2020-02-01 18:10:00,0.934248128
2020-02-01 19:10:00,1.063154401
2020-02-01 20:10:00,1.116321774
2020-02-01 21:10:00,1.171571969
2020-02-01 22:10:00,1.147590414
2020-02-01 23:10:00,1.084134011
2020-02-02 00:10:00,1.065014433
2020-02-02 01:10:00,1.101677731
2020-02-02 02:10:00,1.153624704
2020-02-02 03:10:00,1.093180072
2020-02-02 04:10:00,1.069585527
2020-02-02 05:10:00,1.013553989
2020-02-02 06:10:00,1.03886357
2020-02-02 07:10:00,1.284400543
2020-02-02 08:10:00,1.170757356
2020-02-02 09:10:00,1.233485355
2020-02-02 10:10:00,1.179672024
2020-02-02 11:10:00,0.867310375
2020-02-02 12:10:00,0.864753428
2020-02-02 13:10:00,0.950814491
2020-02-02 14:10:00,0.896617176
2020-02-02 15:10:00,0.904437909
2020-02-02 16:10:00,0.883968534
2020-02-02 17:10:00,0.890015045
2020-02-02 18:10:00,0.954550675
2020-02-02 19:10:00,0.930274951
2020-02-02 20:10:00,0.848087162
2020-02-02 21:10:00,0.878117117
2020-02-02 22:10:00,0.856185682
2020-02-02 23:10:00,0.873447347
2020-02-03 00:10:00,0.768820375
2020-02-03 01:10:00,0.747652235
2020-02-03 02:10:00,0.768125026
2020-02-03 03:10:00,0.767189721
2020-02-03 04:10:00,0.817336648
2020-02-03 05:10:00,0.854059885
2020-02-03 06:10:00,0.972875446
2020-02-03 07:10:00,1.048030308
2020-02-03 08:10:00,0.97225324
2020-02-03 09:10:00,0.839696915
2020-02-03 10:10:00,0.75030375
2020-02-03 11:10:00,0.72051412
2020-02-03 12:10:00,0.732852549
2020-02-03 13:10:00,0.610288813
2020-02-03 14:10:00,0.608588563
2020-02-03 15:10:00,0.638836841
2020-02-03 16:10:00,0.645140689
2020-02-03 17:10:00,0.645250848
2020-02-03 18:10:00,0.866071351
2020-02-03 19:10:00,0.834046947
2020-02-03 20:10:00,0.791521622
2020-02-03 21:10:00,0.855348499
2020-02-03 22:10:00,0.718902105
2020-02-03 23:10:00,0.680358616
2020-02-04 00:10:00,0.654467768
2020-02-04 01:10:00,0.646541788
2020-02-04 02:10:00,0.573318204
2020-02-04 03:10:00,0.563045072
2020-02-04 04:10:00,0.580438369
2020-02-04 05:10:00,0.635719793
2020-02-04 06:10:00,0.653881543
2020-02-04 07:10:00,0.734647544
2020-02-04 08:10:00,0.629822576
2020-02-04 09:10:00,0.658779016
2020-02-04 10:10:00,0.663932014
2020-02-04 11:10:00,0.740202966
2020-02-04 12:10:00,0.668712926
2020-02-04 13:10:00,0.651716964
2020-02-04 14:10:00,0.649482482
2020-02-04 15:10:00,0.650933318
2020-02-04 16:10:00,0.655456925
2020-02-04 17:10:00,0.651925569
2020-02-04 18:10:00,0.823833639
2020-02-04 19:10:00,0.818913044
2020-02-04 20:10:00,0.77647643
2020-02-04 21:10:00,0.734626034
2020-02-04 22:10:00,0.71386223
2020-02-04 23:10:00,0.650789474
2020-02-05 00:10:00,0.581623187
2020-02-05 01:10:00,0.568842807
2020-02-05 02:10:00,0.535943229
2020-02-05 03:10:00,0.534276349
2020-02-05 04:10:00,0.551787996
2020-02-05 05:10:00,0.576406819
2020-02-05 06:10:00,0.614584938
2020-02-05 07:10:00,0.652109255
2020-02-05 08:10:00,0.62331949
2020-02-05 09:10:00,0.633067963
2020-02-05 10:10:00,0.635271984
2020-02-05 11:10:00,0.638528041
2020-02-05 12:10:00,0.625866948
2020-02-05 13:10:00,0.681543626
2020-02-05 14:10:00,0.629342756
2020-02-05 15:10:00,0.668729999
2020-02-05 16:10:00,0.639804618
2020-02-05 17:10:00,0.730616485
2020-02-05 18:10:00,0.77757431
2020-02-05 19:10:00,0.825752474
2020-02-05 20:10:00,0.810260164
2020-02-05 21:10:00,0.800171539
2020-02-05 22:10:00,0.767093886
2020-02-05 23:10:00,0.726161876
2020-02-06 00:10:00,0.698279566
2020-02-06 01:10:00,0.654576999
2020-02-06 02:10:00,0.703744357
2020-02-06 03:10:00,0.736086651
2020-02-06 04:10:00,0.797429478
2020-02-06 05:10:00,0.834342436
2020-02-06 06:10:00,0.985540346
2020-02-06 07:10:00,1.048841682
2020-02-06 08:10:00,0.956666446
2020-02-06 09:10:00,1.050736427
2020-02-06 10:10:00,1.031611721
2020-02-06 11:10:00,1.08333776
2020-02-06 12:10:00,0.994304062
2020-02-06 13:10:00,1.001325873
2020-02-06 14:10:00,0.961557671
2020-02-06 15:10:00,0.918712768
2020-02-06 16:10:00,1.001089003
2020-02-06 17:10:00,1.107473493
2020-02-06 18:10:00,1.323388554
2020-02-06 19:10:00,1.441666229
2020-02-06 20:10:00,1.247688836
2020-02-06 21:10:00,1.234850643
2020-02-06 22:10:00,1.318474346
2020-02-06 23:10:00,1.30885504
2020-02-07 00:10:00,1.16554339
2020-02-07 01:10:00,1.202390851
2020-02-07 02:10:00,1.199839309
2020-02-07 03:10:00,1.160299563
2020-02-07 04:10:00,1.231811988
2020-02-07 05:10:00,1.398871393
2020-02-07 06:10:00,1.461298867
2020-02-07 07:10:00,1.471535466
2020-02-07 08:10:00,1.379620713
2020-02-07 09:10:00,1.228254884
2020-02-07 10:10:00,1.163291498
2020-02-07 11:10:00,1.086784121
2020-02-07 12:10:00,0.981331697
2020-02-07 13:10:00,0.867719416
2020-02-07 14:10:00,0.822120769
2020-02-07 15:10:00,0.831655279
2020-02-07 16:10:00,0.803183633
2020-02-07 17:10:00,0.837113914
2020-02-07 18:10:00,1.015538658
2020-02-07 19:10:00,1.172152153
2020-02-07 20:10:00,1.174919409
2020-02-07 21:10:00,1.214077795
2020-02-07 22:10:00,1.171162037
2020-02-07 23:10:00,1.118688754
2020-02-08 00:10:00,1.043409546
2020-02-08 01:10:00,1.055149659
2020-02-08 02:10:00,0.908555376
2020-02-08 03:10:00,1.001860351
2020-02-08 04:10:00,1.012627036
2020-02-08 05:10:00,1.008863477
2020-02-08 06:10:00,1.185315052
2020-02-08 07:10:00,1.177024217
2020-02-08 08:10:00,1.152915629
2020-02-08 09:10:00,1.131869739
2020-02-08 10:10:00,0.964031218
2020-02-08 11:10:00,0.930560814
2020-02-08 12:10:00,0.907420141
2020-02-08 13:10:00,0.782853497
2020-02-08 14:10:00,0.715377488
2020-02-08 15:10:00,0.623701993
2020-02-08 16:10:00,0.756497514
2020-02-08 17:10:00,0.732618918
2020-02-08 18:10:00,0.971200513
2020-02-08 19:10:00,0.953615999
2020-02-08 20:10:00,0.987172873
2020-02-08 21:10:00,1.079167494
2020-02-08 22:10:00,1.009037614
2020-02-08 23:10:00,0.968831245
2020-02-09 00:10:00,0.935082347
2020-02-09 01:10:00,0.920349333
2020-02-09 02:10:00,0.856155927
2020-02-09 03:10:00,0.938695874
2020-02-09 04:10:00,0.892177859
2020-02-09 05:10:00,0.822672672
2020-02-09 06:10:00,0.902254738
2020-02-09 07:10:00,0.973019843
2020-02-09 08:10:00,1.022555419
2020-02-09 09:10:00,0.994806835
2020-02-09 10:10:00,0.855983157
2020-02-09 11:10:00,0.708284039
2020-02-09 12:10:00,0.661206827
2020-02-09 13:10:00,0.697361241
2020-02-09 14:10:00,0.69281307
2020-02-09 15:10:00,0.633347461
2020-02-09 16:10:00,0.616514228
2020-02-09 17:10:00,0.600171716
2020-02-09 18:10:00,0.789614825
2020-02-09 19:10:00,0.82368155
2020-02-09 20:10:00,0.872373955
2020-02-09 21:10:00,0.792324122
2020-02-09 22:10:00,0.712165173
2020-02-09 23:10:00,0.672561588
2020-02-10 00:10:00,0.63846127
2020-02-10 01:10:00,0.560294475
2020-02-10 02:10:00,0.560482161
2020-02-10 03:10:00,0.530356609
2020-02-10 04:10:00,0.569658879
2020-02-10 05:10:00,0.633347454
2020-02-10 06:10:00,0.732122793
2020-02-10 07:10:00,0.644861029
2020-02-10 08:10:00,0.687316389
2020-02-10 09:10:00,0.619086951
2020-02-10 10:10:00,0.655104429
2020-02-10 11:10:00,0.661653484
2020-02-10 12:10:00,0.647500484
2020-02-10 13:10:00,0.640423953
2020-02-10 14:10:00,0.644155639
2020-02-10 15:10:00,0.650161756
2020-02-10 16:10:00,0.655093882
2020-02-10 17:10:00,0.691685066
2020-02-10 18:10:00,0.803183648
2020-02-10 19:10:00,0.834462145
